ID,Ground Truth,Noised Signal,Model Output
13621,-0.01256604,1.252214351,0.114843205
13622,-0.010681212,0.555418026,0.123031005
13623,-0.008796346,0.33019211,0.127605677
13624,-0.006911449,1.451295742,0.149505928
13625,-0.005026527,0.815963847,0.161225408
13626,-0.003141587,-0.025295334,0.159745559
13627,-0.001256637,-0.125975534,0.156726554
13628,0.000628319,0.266597454,0.159831151
13629,0.002513272,0.955934424,0.173556626
13630,0.004398216,0.530645883,0.180497482
13631,0.006283144,0.220753585,0.182549804
13632,0.00816805,0.569894635,0.189959571
13633,0.010052927,0.668165181,0.19876869
13634,0.011937769,0.30750612,0.201892391
13635,0.013822567,0.051864143,0.201036975
13636,0.015707317,0.615356327,0.208859757
13637,0.017592011,-0.241878794,0.203391001
13638,0.019476643,-0.031726906,0.201228663
13639,0.021361205,-0.329168599,0.194514453
13640,0.023245692,1.443860861,0.215169266
13641,0.025130095,-0.298747501,0.208745286
13642,0.02701441,0.296022421,0.211545393
13643,0.028898629,-0.111257706,0.2080497
13644,0.030782744,0.04408207,0.206989065
13645,0.032666751,-0.254471736,0.201350793
13646,0.034550641,-0.088350897,0.198344544
13647,0.036434409,0.034964405,0.197278604
13648,0.038318047,1.149675871,0.213369235
13649,0.040201549,0.221853543,0.214963421
13650,0.042084909,-0.17025585,0.21051605
13651,0.043968118,-0.463406291,0.201618031
13652,0.045851172,0.875563209,0.213427469
13653,0.047734062,0.289529764,0.216059014
13654,0.049616783,0.038784916,0.214806035
13655,0.051499328,-0.494040889,0.205384627
13656,0.05338169,0.724511989,0.214814141
13657,0.055263862,0.269375114,0.217116192
13658,0.057145838,0.229408282,0.218772098
13659,0.05902761,0.315207685,0.221718326
13660,0.060909173,-0.32549393,0.214801118
13661,0.06279052,0.177829392,0.21569927
13662,0.064671643,0.046741868,0.214573398
13663,0.066552537,0.556487424,0.221280143
13664,0.068433194,-0.281918975,0.215037093
13665,0.070313608,-0.235589997,0.209585294
13666,0.072193772,0.783469245,0.219850257
13667,0.07407368,0.295782698,0.222483024
13668,0.075953324,-0.378831476,0.214738086
13669,0.077832699,0.708851814,0.223775789
13670,0.079711797,0.371056331,0.227502272
13671,0.081590612,0.183955332,0.228312388
13672,0.083469137,1.440230966,0.2482685
13673,0.085347365,0.862421469,0.259080589
13674,0.08722529,0.832373565,0.269248307
13675,0.089102905,0.768960609,0.278282404
13676,0.090980204,0.792632204,0.287513912
13677,0.092857179,0.726989969,0.29560101
13678,0.094733825,0.283879378,0.296936691
13679,0.096610134,-0.102016595,0.292483807
13680,0.098486099,-0.125554148,0.287732959
13681,0.100361715,-0.649309413,0.275159657
13682,0.102236974,0.692888612,0.282948017
13683,0.10411187,0.111869556,0.281885326
13684,0.105986396,0.763630049,0.290618837
13685,0.107860545,0.529992488,0.295709074
13686,0.109734311,1.240859107,0.311295092
13687,0.111607687,-0.188360403,0.305382669
13688,0.113480667,0.0287141,0.302775681
13689,0.115353243,1.779755864,0.326173007
13690,0.11722541,0.99810406,0.337557912
13691,0.11909716,-1.100853896,0.317889631
13692,0.120968487,0.523665081,0.322443366
13693,0.122839384,0.685870093,0.329311669
13694,0.124709845,0.423901951,0.332213819
13695,0.126579862,-0.215594533,0.325663924
13696,0.12844943,-0.43646824,0.315916359
13697,0.130318542,0.529757814,0.320592165
13698,0.13218719,0.581832404,0.325959623
13699,0.134055369,-0.655150988,0.312967837
13700,0.135923071,0.672132727,0.319797814
13701,0.137790291,0.994070703,0.331249118
13702,0.139657021,0.433541615,0.33426255
13703,0.141523254,-0.351764742,0.325683713
13704,0.143388985,0.866188097,0.335143328
13705,0.145254207,-0.365802851,0.32634896
13706,0.147118912,-0.751545949,0.311923981
13707,0.148983094,1.410975585,0.329673409
13708,0.150846748,0.378048608,0.331895888
13709,0.152709865,0.125286135,0.330370247
13710,0.15457244,0.17385377,0.329579592
13711,0.156434465,0.504841869,0.333666682
13712,0.158295935,1.278098946,0.348985493
13713,0.160156842,0.351811768,0.350532889
13714,0.16201718,-1.019005165,0.332015216
13715,0.163876943,1.056097441,0.344130933
13716,0.165736123,0.844772152,0.352930248
13717,0.167594714,-0.381170127,0.343742549
13718,0.16945271,0.261907027,0.344055831
13719,0.171310104,0.586513966,0.349098742
13720,0.173166889,1.600798006,0.368727505
13721,0.175023059,0.488577343,0.371947527
13722,0.176878607,0.22840205,0.371379316
13723,0.178733527,-0.303807536,0.363146186
13724,0.180587811,0.169331937,0.361845553
13725,0.182441454,0.04507463,0.358763218
13726,0.184294449,0.889261188,0.3679263
13727,0.186146788,0.352346981,0.369198918
13728,0.187998467,0.762717553,0.376346171
13729,0.189849477,-0.411240448,0.366518676
13730,0.191699813,-0.514534023,0.355274856
13731,0.193549468,0.890270556,0.364520133
13732,0.195398435,1.276967128,0.379129052
13733,0.197246708,-0.133174724,0.373277485
13734,0.19909428,0.313515816,0.373913288
13735,0.200941145,0.801735677,0.381531179
13736,0.202787295,0.338585385,0.382405639
13737,0.204632726,1.239775664,0.396076381
13738,0.206477429,-0.189665524,0.389246285
13739,0.208321398,0.172652942,0.387648106
13740,0.210164627,0.834773616,0.395475149
13741,0.21200711,0.42781262,0.397408128
13742,0.213848839,1.495175351,0.414307117
13743,0.215689809,-0.663481311,0.400635183
13744,0.217530012,1.012835135,0.410709441
13745,0.219369442,0.956765512,0.419791162
13746,0.221208093,0.485399942,0.422151983
13747,0.223045958,0.440219897,0.42384845
13748,0.22488303,-0.216793384,0.416381717
13749,0.226719303,-0.457333979,0.405602098
13750,0.228554771,0.416896538,0.407226145
13751,0.230389427,0.528614655,0.410392046
13752,0.232223264,-0.075069962,0.40503943
13753,0.234056276,-0.217267227,0.397733808
13754,0.235888456,1.73342715,0.41794914
13755,0.237719798,0.327334561,0.418138027
13756,0.239550296,-0.294900295,0.409626544
13757,0.241379943,-0.120904665,0.403636694
13758,0.243208731,-0.841651795,0.387482464
13759,0.245036656,0.966159087,0.397171915
13760,0.24686371,0.274456692,0.396911025
13761,0.248689887,0.966341707,0.406409979
13762,0.250515181,0.113480491,0.403756201
13763,0.252339584,0.090860833,0.400815964
13764,0.254163091,1.506296929,0.417782009
13765,0.255985694,-0.147850507,0.411334395
13766,0.257807388,0.477091466,0.413713038
13767,0.259628166,-0.572720029,0.401324749
13768,0.261448022,-0.181882418,0.394554853
13769,0.263266949,-0.275015327,0.386524618
13770,0.26508494,0.702551416,0.392498374
13771,0.266901989,0.177684283,0.390929163
13772,0.26871809,1.015870116,0.40124923
13773,0.270533237,-0.691171811,0.387247145
13774,0.272347422,0.501443773,0.390353322
13775,0.274160639,0.449687573,0.392675579
13776,0.275972883,2.1045565,0.418213367
13777,0.277784145,1.218488921,0.430758357
13778,0.279594421,1.32245968,0.444430292
13779,0.281403704,0.674425355,0.44897759
13780,0.283211986,1.342675413,0.462470055
13781,0.285019262,-0.922476374,0.445092797
13782,0.286825526,0.830524203,0.451749563
13783,0.288630771,0.09712657,0.448332548
13784,0.29043499,0.603267539,0.45184505
13785,0.292238177,-0.004230518,0.44704628
13786,0.294040325,-0.085179796,0.44118911
13787,0.295841429,-0.216768665,0.433576286
13788,0.297641482,0.453948678,0.435286641
13789,0.299440477,-0.506638029,0.423705935
13790,0.301238409,-0.504966684,0.412213266
13791,0.30303527,-0.032539933,0.407439351
13792,0.304831054,0.238723857,0.406533837
13793,0.306625755,1.466586289,0.422799945
13794,0.308419367,0.736850583,0.428594589
13795,0.310211883,0.837769946,0.43567121
13796,0.312003297,1.130733051,0.446610689
13797,0.313793602,0.122193064,0.443594933
13798,0.315582792,-0.347537728,0.434163272
13799,0.317370861,0.586974484,0.437692463
13800,0.319157802,0.989703171,0.44666487
13801,0.32094361,0.112422055,0.443514943
13802,0.322728277,1.114054807,0.454050422
13803,0.324511797,0.604155978,0.457477927
13804,0.326294165,0.010172815,0.45281738
13805,0.328075373,0.342633399,0.452723265
13806,0.329855415,-1.096946164,0.432944655
13807,0.331634285,-0.159997524,0.426187396
13808,0.333411977,0.69411143,0.431330025
13809,0.335188485,0.121441428,0.428484976
13810,0.336963801,0.535801661,0.431403816
13811,0.33873792,0.45195298,0.433120191
13812,0.340510836,0.321881421,0.433018863
13813,0.342282542,1.070251632,0.443191588
13814,0.344053031,0.070501788,0.439507544
13815,0.345822299,0.341871871,0.439590812
13816,0.347590337,1.760733016,0.458973408
13817,0.34935714,0.541243903,0.461470723
13818,0.351122703,0.095918576,0.457928061
13819,0.352887017,0.653658316,0.461956441
13820,0.354650078,0.497273603,0.463814676
13821,0.356411879,-0.475113358,0.452523351
13822,0.358172413,0.815157046,0.458827853
13823,0.359931675,1.199257616,0.470155835
13824,0.361689658,0.966081543,0.478124619
13825,0.363446355,-0.182968896,0.470679402
13826,0.365201762,1.010862512,0.479231
13827,0.366955871,1.289326706,0.491255105
13828,0.368708676,0.287472911,0.489906907
13829,0.370460171,1.234674812,0.500953674
13830,0.37221035,-1.085965349,0.481461406
13831,0.373959206,0.151860379,0.478442192
13832,0.375706733,0.83579614,0.484518528
13833,0.377452926,-0.260928559,0.475989461
13834,0.379197777,0.788013926,0.48148185
13835,0.380941282,1.387005193,0.494726777
13836,0.382683432,0.281118041,0.493250787
13837,0.384424223,0.825814131,0.498907685
13838,0.386163649,-0.535316169,0.486682177
13839,0.387901702,0.457971107,0.487638235
13840,0.389638376,0.903338463,0.494418025
13841,0.391373667,1.480907942,0.508534372
13842,0.393107567,0.460935064,0.509203911
13843,0.39484007,0.797280355,0.51418519
13844,0.39657117,1.372969971,0.526388526
13845,0.398300861,0.680063582,0.529565454
13846,0.400029137,0.357165251,0.528617263
13847,0.401755992,1.281503209,0.539296389
13848,0.403481419,0.461932302,0.539530158
13849,0.405205413,-0.086676641,0.532887995
13850,0.406927967,-0.0872979,0.526285052
13851,0.408649075,0.437224494,0.526394308
13852,0.410368731,0.800824796,0.531093597
13853,0.412086929,1.28912126,0.541804731
13854,0.413803663,0.425856904,0.541553199
13855,0.415518926,-0.056754582,0.53527236
13856,0.417232714,-0.013727585,0.52958107
13857,0.418945018,0.516035699,0.530637324
13858,0.420655835,0.816699783,0.535455287
13859,0.422365156,-0.122954092,0.528383732
13860,0.424072977,0.491339472,0.529146314
13861,0.425779292,0.445186292,0.529315352
13862,0.427484093,0.663787701,0.532236576
13863,0.429187376,0.333455279,0.530954778
13864,0.430889133,0.409511168,0.53064841
13865,0.43258936,1.339056624,0.541992664
13866,0.434288049,0.480262193,0.542415857
13867,0.435985196,0.882011834,0.547816217
13868,0.437680793,1.890824469,0.565425098
13869,0.439374836,0.924171704,0.570874333
13870,0.441067317,2.081090095,0.589938521
13871,0.442758231,-0.433601196,0.578853965
13872,0.444447572,0.912238742,0.583886981
13873,0.446135334,0.574669045,0.584831834
13874,0.447821511,0.108292311,0.580227673
13875,0.449506096,0.658946827,0.582230091
13876,0.451189084,-0.05764137,0.575663626
13877,0.45287047,0.520342001,0.576084495
13878,0.454550246,0.68909675,0.57851541
13879,0.456228407,1.441429466,0.589805961
13880,0.457904947,-0.330464948,0.579951048
13881,0.459579861,1.449707649,0.591298878
13882,0.461253141,1.663363625,0.604797721
13883,0.462924782,1.009146795,0.610419273
13884,0.464594779,0.659577564,0.611935496
13885,0.466263125,0.856714168,0.615672588
13886,0.467929814,0.285717353,0.61284852
13887,0.469594841,-0.136105873,0.605204582
13888,0.471258199,0.338401171,0.603099585
13889,0.472919883,0.603640255,0.604088426
13890,0.474579886,0.519890788,0.604095221
13891,0.476238204,0.030104773,0.598423839
13892,0.477894829,-0.157345279,0.590591252
13893,0.479549756,0.764218948,0.593656301
13894,0.481202979,1.331687895,0.603255868
13895,0.482854493,-0.19008418,0.595021248
13896,0.484504291,0.548066129,0.595486104
13897,0.486152367,1.441297417,0.60630095
13898,0.487798717,0.046155651,0.60080111
13899,0.489443332,0.31074251,0.598424673
13900,0.491086209,0.892237959,0.602831721
13901,0.492727342,0.353407279,0.600927949
13902,0.494366723,0.994005315,0.606458127
13903,0.496004348,1.228495377,0.614546299
13904,0.49764021,0.456929666,0.613688946
13905,0.499274305,0.821846765,0.616996706
13906,0.500906625,0.580133834,0.617506385
13907,0.502537166,-0.305693401,0.607898057
13908,0.504165921,0.70117435,0.609931767
13909,0.505792885,0.287497506,0.607188046
13910,0.507418052,0.906975831,0.611590624
13911,0.509041416,0.551612303,0.611854792
13912,0.510662971,0.569515132,0.612319648
13913,0.512282712,-0.140840683,0.604623318
13914,0.513900632,1.551644123,0.616437197
13915,0.515516727,-0.122471235,0.608935714
13916,0.51713099,-0.925362471,0.592104197
13917,0.518743416,-0.22357812,0.583513856
13918,0.520353998,0.689362962,0.58582145
13919,0.521962732,0.0608197,0.580644608
13920,0.523569611,0.165426417,0.576760173
13921,0.52517463,0.421057852,0.575977564
13922,0.526777783,0.350361143,0.574357986
13923,0.528379064,0.616901761,0.575954437
13924,0.529978468,0.561157264,0.576859117
13925,0.531575989,0.813147823,0.580754042
13926,0.533171621,0.363827523,0.579237103
13927,0.534765358,0.747052314,0.58230269
13928,0.536357196,1.111454692,0.589613378
13929,0.537947128,1.461721847,0.600829005
13930,0.539535149,0.713992254,0.603129864
13931,0.541121252,2.002460673,0.620100975
13932,0.542705433,1.504392984,0.630929708
13933,0.544287686,-0.202109962,0.622476339
13934,0.545868005,0.396788891,0.620837986
13935,0.547446384,1.191049601,0.628151774
13936,0.549022818,1.193418848,0.635315418
13937,0.550597301,0.055658433,0.629732609
13938,0.552169829,0.329132098,0.627251923
13939,0.553740394,1.597145179,0.638895035
13940,0.555308992,-0.50508119,0.627040863
13941,0.556875617,0.991373253,0.631989002
13942,0.558440263,-0.213560899,0.623404503
13943,0.560002925,-0.224239195,0.61471796
13944,0.561563597,0.202480752,0.61095202
13945,0.563122274,0.277837147,0.608086824
13946,0.56467895,1.342157901,0.617424846
13947,0.56623362,0.526724705,0.617322564
13948,0.567786278,1.260420929,0.625499725
13949,0.569336919,0.693584997,0.627155185
13950,0.570885536,1.056400972,0.632823169
13951,0.572432126,-0.073354319,0.625810742
13952,0.573976681,0.638662424,0.626846373
13953,0.575519197,0.988961712,0.631771803
13954,0.577059668,1.197142275,0.638888836
13955,0.578598089,0.544183945,0.638683259
13956,0.580134454,0.813638277,0.641441405
13957,0.581668758,1.044525771,0.646666765
13958,0.583200995,1.10105068,0.65238893
13959,0.58473116,0.770642969,0.654438555
13960,0.586259248,1.268586778,0.661770105
13961,0.587785252,0.658517631,0.662469447
13962,0.589309168,0.286668036,0.659200251
13963,0.59083099,0.637219601,0.659711599
13964,0.592350713,0.645892047,0.660307646
13965,0.593868332,0.991942521,0.664569318
13966,0.59538384,0.240762202,0.660792351
13967,0.596897232,1.211255868,0.667360187
13968,0.598408504,0.64122265,0.667792737
13969,0.59991765,1.526384534,0.677469373
13970,0.601424664,-0.334679645,0.667551875
13971,0.602929542,1.056631774,0.672341466
13972,0.604432277,1.104603117,0.677525759
13973,0.605932864,0.594630053,0.677326024
13974,0.607431299,0.161055559,0.672612429
13975,0.608927575,-0.091218974,0.665267944
13976,0.610421688,1.509911068,0.674846649
13977,0.611913632,0.12561149,0.669777513
13978,0.613403402,0.161750456,0.66512239
13979,0.614890992,-0.294308822,0.655622005
13980,0.616376398,1.674082702,0.667213559
13981,0.617859613,0.07171042,0.661619127
13982,0.619340633,1.084470111,0.666830659
13983,0.620819453,0.179272259,0.662382007
13984,0.622296067,0.898755165,0.665616632
13985,0.62377047,0.331756777,0.662797689
13986,0.625242656,0.937683812,0.666435599
13987,0.626712621,-0.46938091,0.655057549
13988,0.62818036,0.880305368,0.658234894
13989,0.629645866,0.302108544,0.655170679
13990,0.631109135,1.173061719,0.661468148
13991,0.632570162,0.45428591,0.65999794
13992,0.634028941,1.542158024,0.670067787
13993,0.635485468,0.442553782,0.66837275
13994,0.636939736,0.598551322,0.668341577
13995,0.638391742,1.346168641,0.676131129
13996,0.639841479,1.036644854,0.680530071
13997,0.641288943,2.387364329,0.698522091
13998,0.642734128,0.299697912,0.695073783
13999,0.64417703,1.68645962,0.70554173
14000,0.645617643,0.069166183,0.69973582
14001,0.647055962,0.405294503,0.697337985
14002,0.648491982,0.604353963,0.696967065
14003,0.649925697,0.133018933,0.691845477
14004,0.651357104,1.201460413,0.697570086
14005,0.652786196,0.238931264,0.693516076
14006,0.654212969,1.42416229,0.701424956
14007,0.655637417,1.57879072,0.710636735
14008,0.657059536,0.796567516,0.711972356
14009,0.658479321,1.428949958,0.719425023
14010,0.659896765,0.807616881,0.720723391
14011,0.661311865,-0.062258822,0.71357739
14012,0.662724616,-0.40107693,0.703084946
14013,0.664135011,0.290783163,0.69950974
14014,0.665543047,0.335251612,0.696410656
14015,0.666948719,0.429095994,0.694286585
14016,0.66835202,1.295267819,0.700890124
14017,0.669752947,0.629845551,0.700725794
14018,0.671151494,0.836095095,0.702618599
14019,0.672547657,0.585546722,0.701989532
14020,0.67394143,0.039268449,0.695898175
14021,0.675332808,1.672860298,0.706205308
14022,0.676721787,2.20836134,0.721364498
14023,0.678108362,0.841158557,0.722952843
14024,0.679492527,0.460310609,0.72085917
14025,0.680874277,0.605793297,0.720191479
14026,0.682253609,1.908865721,0.731967866
14027,0.683630517,-1.639774869,0.709518075
14028,0.685004995,0.96046638,0.712476373
14029,0.68637704,1.81146529,0.723592639
14030,0.687746646,-0.115615124,0.715924919
14031,0.689113808,1.506813147,0.724016011
14032,0.690478522,1.846962878,0.735077262
14033,0.691840783,0.878136777,0.736780763
14034,0.693200585,1.06220006,0.740167558
14035,0.694557925,0.975254419,0.74268198
14036,0.695912797,1.085638161,0.746163607
14037,0.697265196,0.617468128,0.745285034
14038,0.698615117,1.187439878,0.749642015
14039,0.699962557,0.05091351,0.743517756
14040,0.701307509,0.84524622,0.744773448
14041,0.70264997,1.414644968,0.751211882
14042,0.703989934,0.36963243,0.74800837
14043,0.705327397,2.028497193,0.759877264
14044,0.706662353,-0.131942668,0.752074242
14045,0.707994799,1.09008948,0.755402267
14046,0.70932473,0.709163866,0.755237699
14047,0.71065214,0.789425303,0.755798936
14048,0.711977025,-0.042092377,0.748812497
14049,0.71329938,0.370648691,0.745637417
14050,0.714619201,-0.021682054,0.738847256
14051,0.715936483,1.191397447,0.743385553
14052,0.717251221,1.227473586,0.748151422
14053,0.718563411,0.700749248,0.748010635
14054,0.719873048,0.084768359,0.742203712
14055,0.721180126,1.549010515,0.749936163
14056,0.722484643,1.807804402,0.759764552
14057,0.723786592,0.490372466,0.757579744
14058,0.72508597,-0.282098097,0.748403251
14059,0.726382772,0.405487704,0.745551825
14060,0.727676992,0.687104987,0.745321751
14061,0.728968627,1.019147626,0.748140812
14062,0.730257673,0.057735347,0.742083311
14063,0.731544123,1.335786787,0.747871518
14064,0.732827974,1.60571646,0.755951703
14065,0.734109222,0.930472674,0.757769406
14066,0.735387861,0.41112809,0.754889548
14067,0.736663887,0.930070965,0.756722569
14068,0.737937296,0.901422859,0.75826633
14069,0.739208083,0.622225864,0.757282138
14070,0.740476243,0.866956185,0.758507609
14071,0.741741773,0.45279814,0.755996943
14072,0.743004667,-0.441488792,0.745350599
14073,0.744264921,0.743223799,0.745639384
14074,0.745522531,2.206718039,0.759192705
14075,0.746777491,0.105441864,0.753542066
14076,0.748029799,0.536195139,0.751835048
14077,0.749279449,1.941154084,0.762786269
14078,0.750526436,1.639524744,0.770720482
14079,0.751770757,0.15880988,0.765510321
14080,0.753012407,1.816078265,0.774894714
14081,0.754251381,2.408490569,0.788976789
14082,0.755487675,1.049258564,0.791219234
14083,0.756721285,1.175232449,0.794466972
14084,0.757952206,1.157419974,0.79749918
14085,0.759180435,0.375208257,0.794011474
14086,0.760405966,1.134337289,0.796862483
14087,0.761628795,0.155557477,0.791546583
14088,0.762848918,1.434574564,0.796934724
14089,0.76406633,0.155549959,0.791618466
14090,0.765281028,0.515342111,0.789348006
14091,0.766493007,1.093637734,0.791954398
14092,0.767702262,0.848519123,0.792468905
14093,0.76890879,1.038998539,0.794560313
14094,0.770112585,0.120375774,0.788954496
14095,0.771313645,1.075854471,0.791419804
14096,0.772511964,0.867197715,0.792098522
14097,0.773707538,0.127347843,0.786556542
14098,0.774900363,1.92078534,0.796115279
14099,0.776090435,0.828979805,0.796405137
14100,0.777277749,0.091031385,0.790550172
14101,0.778462302,1.245649695,0.794397116
14102,0.779644088,2.087700114,0.805041432
14103,0.780823105,2.648819535,0.819710553
14104,0.781999347,1.130338795,0.822017133
14105,0.783172811,0.711415386,0.821017623
14106,0.784343492,0.991269113,0.822216392
14107,0.785511386,0.577087252,0.820163846
14108,0.78667649,0.391725495,0.816669464
14109,0.787838798,1.821473966,0.824427485
14110,0.788998307,1.603867086,0.830277562
14111,0.790155012,0.882108099,0.830487907
14112,0.791308911,1.389170687,0.834548414
14113,0.792459997,1.476881015,0.839168429
14114,0.793608268,1.329670291,0.842582047
14115,0.794753719,0.638862712,0.840807617
14116,0.795896347,-0.072280764,0.833696485
14117,0.797036146,1.685760615,0.839900017
14118,0.798173114,0.857353539,0.83978653
14119,0.799307246,0.180692851,0.834589422
14120,0.800438537,1.664768656,0.840610623
14121,0.801566985,0.670141586,0.839089453
14122,0.802692585,1.527387167,0.843968034
14123,0.803815332,1.621558765,0.849406123
14124,0.804935224,0.67262908,0.847813368
14125,0.806052256,0.445723941,0.844566762
14126,0.807166423,1.343753765,0.847962022
14127,0.808277723,1.195795018,0.850206435
14128,0.809386151,1.655308575,0.855714142
14129,0.810491703,0.570383453,0.85332185
14130,0.811594376,0.392135975,0.849653125
14131,0.812694164,0.279934601,0.845176637
14132,0.813791066,1.384647229,0.848856449
14133,0.814885076,1.533629857,0.853526115
14134,0.81597619,1.213467373,0.855787635
14135,0.817064405,0.641028118,0.85390383
14136,0.818149717,1.675295593,0.859449863
14137,0.819232123,0.438370264,0.85608387
14138,0.820311617,0.850086096,0.855698764
14139,0.821388197,0.984108512,0.856279135
14140,0.822461858,1.101650171,0.857689321
14141,0.823532598,1.693761891,0.863258123
14142,0.824600411,0.415412365,0.859709263
14143,0.825665294,0.190704109,0.85456568
14144,0.826727244,1.774027875,0.860791743
14145,0.827786256,1.226103434,0.862998307
14146,0.828842327,0.733440791,0.86170119
14147,0.829895453,0.131227162,0.856130838
14148,0.830945631,0.607245631,0.854000866
14149,0.831992856,-0.406088198,0.844484031
14150,0.833037125,0.5765564,0.842229605
14151,0.834078434,1.116346902,0.844001353
14152,0.835116779,0.56236581,0.841645539
14153,0.836152158,0.970651246,0.842348933
14154,0.837184565,1.727673137,0.848606944
14155,0.838213998,0.114216544,0.842908025
14156,0.839240453,2.019168493,0.851268411
14157,0.840263925,0.524585121,0.848577976
14158,0.841284413,0.706199526,0.847239852
14159,0.842301911,1.29201021,0.850198507
14160,0.843316416,0.241476049,0.845437765
14161,0.844327926,0.505856977,0.842651606
14162,0.845336435,-0.382188635,0.833202839
14163,0.84634194,0.566126272,0.83096689
14164,0.847344439,0.369208654,0.827237368
14165,0.848343927,0.43693129,0.824053049
14166,0.8493404,0.109913954,0.818325639
14167,0.850333856,0.368765472,0.814660788
14168,0.851324291,1.952563032,0.823501885
14169,0.852311701,1.094580636,0.825458109
14170,0.853296082,0.942949482,0.826209068
14171,0.854277432,1.305828723,0.829734206
14172,0.855255746,-0.259274112,0.821129918
14173,0.856231022,1.43539631,0.825771928
14174,0.857203255,0.130366554,0.82020402
14175,0.858172443,1.130780492,0.822504044
14176,0.859138581,2.451723061,0.834864736
14177,0.860101667,0.579194945,0.832713723
14178,0.861061697,0.10353081,0.826933563
14179,0.862018668,1.051058965,0.828491747
14180,0.862972576,1.034719058,0.829897106
14181,0.863923417,0.336656941,0.825921893
14182,0.864871189,1.410827922,0.83025676
14183,0.865815888,1.659870418,0.836365223
14184,0.866757511,0.864065687,0.836351395
14185,0.867696054,-0.317539129,0.827342689
14186,0.868631514,0.956887717,0.828170896
14187,0.869563888,0.5507656,0.825860798
14188,0.870493173,1.751860539,0.832795382
14189,0.871419364,0.705844854,0.83162868
14190,0.872342459,1.475536739,0.836312175
14191,0.873262455,1.553347209,0.841455817
14192,0.874179348,1.461103458,0.845784783
14193,0.875093135,0.803269483,0.845192313
14194,0.876003812,0.788891253,0.844501317
14195,0.876911378,1.454557563,0.84870708
14196,0.877815827,-0.258908231,0.840236247
14197,0.878717158,1.325643069,0.843595266
14198,0.879615366,1.448141212,0.847776473
14199,0.880510449,0.938559412,0.848148823
14200,0.881402404,0.99594323,0.848934352
14201,0.882291226,1.477043316,0.853193581
14202,0.883176915,1.075042981,0.854467452
14203,0.884059465,0.913321909,0.854558468
14204,0.884938874,1.870121391,0.86146307
14205,0.885815138,1.269388886,0.863959908
14206,0.886688256,0.099373566,0.858164191
14207,0.887558223,2.059143989,0.86627382
14208,0.888425036,0.247221235,0.861525834
14209,0.889288693,0.174177879,0.85626334
14210,0.89014919,0.13495511,0.850718439
14211,0.891006524,1.30741281,0.853713155
14212,0.891860693,1.447995949,0.857646704
14213,0.892711692,1.049384607,0.858661056
14214,0.89355952,1.498759549,0.862832427
14215,0.894404173,0.260787668,0.858186603
14216,0.895245648,1.627690646,0.86327666
14217,0.896083943,0.496699778,0.860304117
14218,0.896919053,0.354287897,0.856332958
14219,0.897750977,0.529907769,0.85364449
14220,0.89857971,0.748649889,0.852559328
14221,0.899405252,0.919901628,0.852725327
14222,0.900227597,0.337343824,0.848660231
14223,0.901046744,1.397611293,0.852352381
14224,0.901862689,0.935928316,0.852637112
14225,0.902675431,1.308707644,0.855599403
14226,0.903484964,1.163518231,0.857463241
14227,0.904291288,0.917120749,0.857538521
14228,0.905094399,-0.192523274,0.849617183
14229,0.905894294,1.590989935,0.854678929
14230,0.90669097,0.661324082,0.852952123
14231,0.907484425,0.817189844,0.852370679
14232,0.908274655,1.083882442,0.853722453
14233,0.909061658,1.406007355,0.857356191
14234,0.909845431,1.297706924,0.860138535
14235,0.910625972,0.705593235,0.858674407
14236,0.911403277,1.215381532,0.860846996
14237,0.912177343,0.51800431,0.858041883
14238,0.912948169,0.339046854,0.853969693
14239,0.913715751,0.658473873,0.852229178
14240,0.914480086,1.19192886,0.854361355
14241,0.915241173,0.90013363,0.854359031
14242,0.915999007,0.870142574,0.854140997
14243,0.916753587,2.248867548,0.863725722
14244,0.917504909,1.366799325,0.866853952
14245,0.918252972,1.351243388,0.869805157
14246,0.918997772,0.291661059,0.865362704
14247,0.919739306,1.240787476,0.867580414
14248,0.920477573,0.792569111,0.866646647
14249,0.921212569,1.031398861,0.867386818
14250,0.921944292,0.778478328,0.866357207
14251,0.92267274,0.688238504,0.864708245
14252,0.923397909,1.315527982,0.867458582
14253,0.924119797,0.932993145,0.867502868
14254,0.924838402,1.809750929,0.873585522
14255,0.925553721,1.619993167,0.878207028
14256,0.926265751,0.948882744,0.878207564
14257,0.92697449,-0.34021271,0.869407415
14258,0.927679936,1.028807945,0.870085478
14259,0.928382085,0.099451455,0.864298463
14260,0.929080936,0.891342151,0.864096165
14261,0.929776486,1.190443817,0.865988195
14262,0.930468732,1.263995745,0.868354261
14263,0.931157672,1.483672463,0.872181773
14264,0.931843304,1.530865737,0.876236558
14265,0.932525625,-0.541159984,0.866018355
14266,0.933204633,0.088117971,0.860145688
14267,0.933880324,0.839905729,0.859635472
14268,0.934552698,0.406149217,0.856038451
14269,0.935221751,1.941397365,0.863396585
14270,0.935887482,2.286003003,0.872878313
14271,0.936549887,2.184003588,0.881309748
14272,0.937208964,0.260730134,0.876635015
14273,0.937864712,1.515516679,0.88047576
14274,0.938517127,1.524419929,0.884281397
14275,0.939166207,1.586140826,0.88839817
14276,0.939811951,1.200483832,0.889902413
14277,0.940454356,1.239645615,0.891633689
14278,0.941093419,0.408466146,0.887919486
14279,0.941729138,1.784542294,0.893228173
14280,0.942361511,1.366746666,0.895712733
