Time,Ground Truth,Noised Signal,Model Output
0.076643,-0.02814037,-0.114088407,-0.006062882
0.076644,-0.028321199,-0.083347899,-0.006558034
0.076645,-0.028501926,-0.103097965,-0.006893791
0.076646,-0.028682553,-0.104637186,-0.007298008
0.076647,-0.028863077,-0.183458101,-0.007738549
0.076648,-0.029043499,-0.115725581,-0.00852513
0.076649,-0.029223818,-0.075510309,-0.008976393
0.07665,-0.029404033,-0.07819011,-0.009265268
0.076651,-0.029584143,-0.093945908,-0.009578967
0.076652,-0.029764148,-0.023707629,-0.009975728
0.076653,-0.029944048,-0.123526328,-0.010037789
0.076654,-0.030123841,-0.113742918,-0.010560673
0.076655,-0.030303527,-0.010390189,-0.011023109
0.076656,-0.030483105,-0.039976385,-0.011020806
0.076657,-0.030662576,-0.150397024,-0.011131037
0.076658,-0.030841937,-0.003289028,-0.011759044
0.076659,-0.031021188,-0.118766675,-0.011703197
0.07666,-0.03120033,-0.14152649,-0.01216702
0.076661,-0.03137936,-0.134264806,-0.012742166
0.076662,-0.031558279,0.000666404,-0.01328866
0.076663,-0.031737086,0.032524398,-0.013215763
0.076664,-0.03191578,-0.05793688,-0.013004199
0.076665,-0.032094361,-0.158605986,-0.013197748
0.076666,-0.032272828,-0.115608373,-0.013828525
0.076667,-0.03245118,-0.103171822,-0.014279153
0.076668,-0.032629416,-0.104851519,-0.014684301
0.076669,-0.032807537,-0.050892004,-0.015064366
0.07667,-0.032985541,-0.137979248,-0.01520275
0.076671,-0.033163429,-0.069521479,-0.015770311
0.076672,-0.033341198,-0.044777844,-0.016006425
0.076673,-0.033518848,-0.087891982,-0.016129116
0.076674,-0.03369638,-0.053968382,-0.016419329
0.076675,-0.033873792,-0.190116259,-0.016580781
0.076676,-0.034051084,0.014747443,-0.017340912
0.076677,-0.034228254,-0.050137804,-0.017159708
0.076678,-0.034405303,-0.057562222,-0.017312821
0.076679,-0.03458223,-0.157804922,-0.017454805
0.07668,-0.034759034,-0.192958513,-0.018046916
0.076681,-0.034935714,-0.014452236,-0.018815342
0.076682,-0.03511227,-0.081529552,-0.018778641
0.076683,-0.035288702,-0.023802113,-0.019054934
0.076684,-0.035465008,-0.04630381,-0.019051246
0.076685,-0.035641188,-0.058955023,-0.019145811
0.076686,-0.035817241,-0.056893995,-0.019292992
0.076687,-0.035993167,-0.082138537,-0.019452972
0.076688,-0.036168966,-0.092208237,-0.019723136
0.076689,-0.036344636,-0.069504882,-0.020022174
0.07669,-0.036520176,-0.186401208,-0.02023213
0.076691,-0.036695587,-0.101620229,-0.020970454
0.076692,-0.036870868,-0.07812093,-0.021319827
0.076693,-0.037046017,-0.01281868,-0.021560127
0.076694,-0.037221035,-0.077639133,-0.021503963
0.076695,-0.037395921,-0.091755075,-0.021725975
0.076696,-0.037570673,-0.12079004,-0.022017643
0.076697,-0.037745293,-0.081852906,-0.022415517
0.076698,-0.037919778,-0.184765358,-0.022691919
0.076699,-0.038094128,-0.029295041,-0.023387343
0.0767,-0.038268343,-0.096595172,-0.023409422
0.076701,-0.038442422,-0.108323556,-0.023697926
0.076702,-0.038616365,0.000684264,-0.024064265
0.076703,-0.03879017,-0.097849595,-0.023940314
0.076704,-0.038963838,-0.077025222,-0.024280261
0.076705,-0.039137367,-0.129670134,-0.024494592
0.076706,-0.039310757,0.039372815,-0.024947925
0.076707,-0.039484007,0.00105352,-0.024664335
0.076708,-0.039657117,-0.052509544,-0.024476822
0.076709,-0.039830086,0.012464108,-0.02459171
0.07671,-0.040002914,-0.036727218,-0.024407491
0.076711,-0.040175599,-0.083862883,-0.024431493
0.076712,-0.040348142,-0.082024024,-0.024674512
0.076713,-0.040520541,0.054989838,-0.02493022
0.076714,-0.040692797,-0.152308446,-0.02453731
0.076715,-0.040864907,-0.022125275,-0.025090883
0.076716,-0.041036873,0.022295446,-0.025081033
0.076717,-0.041208693,0.029618717,-0.024858866
0.076718,-0.041380366,-0.05662685,-0.024604738
0.076719,-0.041551893,0.095464037,-0.024728537
0.07672,-0.041723271,0.022844035,-0.024166647
0.076721,-0.041894502,-0.077717137,-0.023930898
0.076722,-0.042065583,-0.087034385,-0.024144119
0.076723,-0.042236516,-0.043044169,-0.024386954
0.076724,-0.042407298,-0.029316237,-0.024462763
0.076725,-0.042577929,-0.036081195,-0.024453998
0.076726,-0.042748409,0.010611721,-0.024479773
0.076727,-0.042918738,-0.017836733,-0.024284881
0.076728,-0.043088913,0.007774116,-0.024236841
0.076729,-0.043258936,-0.077849185,-0.024056748
0.07673,-0.043428805,-0.07599391,-0.024315462
0.076731,-0.04359852,-0.062190607,-0.02454019
0.076732,-0.043768079,-0.029350353,-0.024676351
0.076733,-0.043937484,-0.0296041,-0.024685744
0.076734,-0.044106732,-0.001984281,-0.024689294
0.076735,-0.044275823,0.016604085,-0.024560258
0.076736,-0.044444757,-0.050436857,-0.024357174
0.076737,-0.044613533,0.085239623,-0.024461923
0.076738,-0.044782151,0.056595714,-0.023922961
0.076739,-0.04495061,0.009769983,-0.023554198
0.07674,-0.045118908,-0.040875778,-0.023367081
0.076741,-0.045287047,-0.047106984,-0.02343554
0.076742,-0.045455025,-0.190284432,-0.023564674
0.076743,-0.045622841,-0.134129516,-0.024325598
0.076744,-0.045790495,-0.013742911,-0.024777226
0.076745,-0.045957986,-0.041388875,-0.024698807
0.076746,-0.046125314,0.029558989,-0.024744041
0.076747,-0.046292478,-0.042847306,-0.024489122
0.076748,-0.046459478,-0.014878873,-0.024523228
0.076749,-0.046626313,-0.006996534,-0.024447508
0.07675,-0.046792981,0.034685135,-0.024357431
0.076751,-0.046959484,-0.003803811,-0.024076574
0.076752,-0.04712582,-0.04033414,-0.023928106
0.076753,-0.047291988,-0.057820925,-0.023983339
0.076754,-0.047457989,-0.048379558,-0.024111647
0.076755,-0.04762382,-0.123243197,-0.02418297
0.076756,-0.047789483,-0.099047021,-0.024600562
0.076757,-0.047954976,-0.030285299,-0.024911009
0.076758,-0.048120298,-0.012407074,-0.024900414
0.076759,-0.048285449,0.048784908,-0.024831235
0.07676,-0.048450429,-0.027578861,-0.024463721
0.076761,-0.048615237,-0.033017647,-0.024452841
0.076762,-0.048779872,0.045650847,-0.024490651
0.076763,-0.048944333,0.024586442,-0.024166564
0.076764,-0.049108621,-0.133887375,-0.023945089
0.076765,-0.049272734,0.013064634,-0.024416234
0.076766,-0.049436672,-0.043368386,-0.024205919
0.076767,-0.049600435,0.0020958,-0.024281893
0.076768,-0.049764021,-0.071520978,-0.02411101
0.076769,-0.049927431,-0.070325171,-0.024290934
0.07677,-0.050090663,-0.006114695,-0.024474503
0.076771,-0.050253717,-0.007125642,-0.024400286
0.076772,-0.050416592,0.080378027,-0.024295265
0.076773,-0.050579289,-0.045207648,-0.023802366
0.076774,-0.050741805,-0.129813613,-0.023865826
0.076775,-0.050904142,0.032313044,-0.02431488
0.076776,-0.051066297,-0.033276901,-0.024071369
0.076777,-0.051228271,0.062683153,-0.024088707
0.076778,-0.051390063,0.055802777,-0.023658283
0.076779,-0.051551673,-0.004264826,-0.023287755
0.07678,-0.051713099,-0.053686255,-0.023182485
0.076781,-0.051874342,0.040864219,-0.023326892
0.076782,-0.0520354,-0.12085118,-0.023034699
0.076783,-0.052196273,0.028946759,-0.023422638
0.076784,-0.052356961,0.10223381,-0.023174975
0.076785,-0.052517463,0.107703419,-0.022591908
0.076786,-0.052677778,-0.056464548,-0.021957688
0.076787,-0.052837906,0.003142717,-0.02209772
0.076788,-0.052997847,-0.009503242,-0.021981372
0.076789,-0.053157599,-0.007550005,-0.021914151
0.07679,-0.053317162,0.063671033,-0.021839835
0.076791,-0.053476536,-0.045086222,-0.021436974
0.076792,-0.05363572,0.008691778,-0.021506
0.076793,-0.053794713,-0.015542703,-0.021350401
0.076794,-0.053953515,-0.033978556,-0.021321939
0.076795,-0.054112125,-0.03946798,-0.021350726
0.076796,-0.054270543,0.039406515,-0.021415697
0.076797,-0.054428769,0.049926513,-0.021095695
0.076798,-0.0545868,-0.055748085,-0.020740973
0.076799,-0.054744638,-0.057888252,-0.020858293
0.0768,-0.054902282,-0.040417047,-0.02102044
0.076801,-0.05505973,-0.092607579,-0.021105662
0.076802,-0.055216983,-0.030902284,-0.021404482
0.076803,-0.055374039,-0.016299334,-0.021418318
0.076804,-0.055530899,-0.015135895,-0.021373114
0.076805,-0.055687562,0.022412108,-0.021313455
0.076806,-0.055844026,-0.009116584,-0.021083942
0.076807,-0.056000292,-0.048563596,-0.020998167
0.076808,-0.05615636,0.083168521,-0.021098431
0.076809,-0.056312227,-0.003424256,-0.020617789
0.07681,-0.056467895,0.053924963,-0.020549225
0.076811,-0.056623362,0.035743216,-0.020206336
0.076812,-0.056778628,-0.037287102,-0.019946197
0.076813,-0.056933692,-0.004863886,-0.020015704
0.076814,-0.057088554,-0.050613224,-0.019923456
0.076815,-0.057243213,-0.155330248,-0.020026462
0.076816,-0.057397668,-0.124166393,-0.02060296
0.076817,-0.05755192,0.106909226,-0.02105481
0.076818,-0.057705967,-0.034046685,-0.020451285
0.076819,-0.057859809,0.061958833,-0.020486325
0.07682,-0.058013445,0.045340454,-0.020105872
0.076821,-0.058166876,0.000263602,-0.019812232
0.076822,-0.0583201,-0.075291456,-0.019718347
0.076823,-0.058473116,-0.069162113,-0.019951496
0.076824,-0.058625925,-0.050044478,-0.020180333
0.076825,-0.058778525,-0.173619833,-0.020304
0.076826,-0.058930917,-0.040796377,-0.020954791
0.076827,-0.059083099,-0.024584693,-0.021049161
0.076828,-0.059235071,0.06051327,-0.021070849
0.076829,-0.059386833,-0.042391755,-0.020702153
0.07683,-0.059538384,0.059878346,-0.020777963
0.076831,-0.059689723,0.028790645,-0.020378251
0.076832,-0.05984085,-0.021007518,-0.020145971
0.076833,-0.059991765,0.016796729,-0.020158008
0.076834,-0.060142466,-0.067031908,-0.019986665
0.076835,-0.060292954,0.014371209,-0.020163018
0.076836,-0.060443228,-0.018735476,-0.019988999
0.076837,-0.060593286,0.068108575,-0.01997021
0.076838,-0.06074313,-0.046237707,-0.019588528
0.076839,-0.060892758,-0.064045007,-0.019709729
0.07684,-0.061042169,-0.007841049,-0.019900385
0.076841,-0.061191363,-0.059592826,-0.019833054
0.076842,-0.06134034,-0.029861636,-0.020005945
0.076843,-0.061489099,-0.013479999,-0.020025466
0.076844,-0.06163764,-0.033960667,-0.019988902
0.076845,-0.061785961,-0.100399628,-0.020050166
0.076846,-0.061934063,0.018180653,-0.020384032
0.076847,-0.062081945,-0.044376878,-0.020219926
0.076848,-0.062229607,0.04570099,-0.02028577
0.076849,-0.062377047,0.107240034,-0.019985206
0.07685,-0.062524266,-0.048192378,-0.019382874
0.076851,-0.062671262,-0.048093456,-0.019522466
0.076852,-0.062818036,-0.113297922,-0.019621685
0.076853,-0.062964587,-0.006978525,-0.020047093
0.076854,-0.063110914,-0.018448833,-0.019972641
0.076855,-0.063257016,0.141965851,-0.019950433
0.076856,-0.063402894,-0.030654181,-0.019236386
0.076857,-0.063548547,-0.051318633,-0.019242905
0.076858,-0.063693974,-0.074077793,-0.0193903
0.076859,-0.063839174,0.076201855,-0.019644666
0.07686,-0.063984148,0.011632497,-0.01916186
0.076861,-0.064128894,0.051850374,-0.019025138
0.076862,-0.064273413,-0.02008505,-0.018699251
0.076863,-0.064417703,-0.056482578,-0.018689277
0.076864,-0.064561764,-0.098544982,-0.018872717
0.076865,-0.064705596,-0.036957253,-0.019197885
0.076866,-0.064849198,-0.019898004,-0.019263322
0.076867,-0.06499257,-0.027981932,-0.019255571
0.076868,-0.06513571,0.071137793,-0.019273533
0.076869,-0.06527862,-0.085136694,-0.01883314
0.07687,-0.065421297,-0.057928038,-0.019115292
0.076871,-0.065563742,-0.009546225,-0.019280216
0.076872,-0.065705954,-0.074061496,-0.01925412
0.076873,-0.065847932,-0.018162576,-0.019491145
0.076874,-0.065989677,-0.063727986,-0.019462124
0.076875,-0.066131187,-0.079239676,-0.019629315
0.076876,-0.066272462,0.051238968,-0.019882394
0.076877,-0.066413501,0.005475972,-0.019518998
0.076878,-0.066554305,-0.074223921,-0.019399645
0.076879,-0.066694872,-0.105608197,-0.019599961
0.07688,-0.066835202,-0.079238789,-0.019946259
0.076881,-0.066975295,-0.031827996,-0.020191561
0.076882,-0.067115149,-0.099708729,-0.020253487
0.076883,-0.067254766,-0.162439333,-0.020582054
0.076884,-0.067394143,-0.069567055,-0.02121141
0.076885,-0.067533281,-0.005052671,-0.02143223
0.076886,-0.067672179,-0.054841206,-0.021334985
0.076887,-0.067810836,0.015004091,-0.021491226
0.076888,-0.067949253,0.045452488,-0.02128071
0.076889,-0.068087428,-0.089632462,-0.020938382
0.07689,-0.068225361,-0.106210273,-0.021248175
0.076891,-0.068363052,-0.108982596,-0.021606833
0.076892,-0.0685005,-0.139332428,-0.021963699
0.076893,-0.068637704,0.027844249,-0.022454327
0.076894,-0.068774665,-0.028909857,-0.022213452
0.076895,-0.068911381,-0.114321582,-0.022212707
0.076896,-0.069047852,-0.075264821,-0.022605399
0.076897,-0.069184078,-0.065050845,-0.022827106
0.076898,-0.069320059,-0.057842173,-0.022995928
0.076899,-0.069455793,-0.072544744,-0.023133764
0.0769,-0.06959128,-0.096861178,-0.023314878
0.076901,-0.06972652,-0.043858534,-0.023623645
0.076902,-0.069861512,-0.049407784,-0.023702197
0.076903,-0.069996256,-0.102299442,-0.023817774
0.076904,-0.070130751,-0.061526968,-0.02414313
0.076905,-0.070264997,-0.100387349,-0.024275305
0.076906,-0.070398993,-0.087898364,-0.024596553
0.076907,-0.07053274,0.045529007,-0.02488786
0.076908,-0.070666235,-0.19681851,-0.024558395
0.076909,-0.07079948,-0.022301575,-0.025339726
0.07691,-0.070932473,-0.081992536,-0.025297962
0.076911,-0.071065214,-0.081638326,-0.025502577
0.076912,-0.071197702,-0.052604542,-0.025733016
0.076913,-0.071329938,-0.027660863,-0.02583763
0.076914,-0.07146192,-0.125788801,-0.025829574
0.076915,-0.071593648,0.039616643,-0.026255343
0.076916,-0.071725122,-0.03452866,-0.025936283
0.076917,-0.071856341,-0.125411377,-0.025970578
0.076918,-0.071987305,-0.104714511,-0.026406582
0.076919,-0.072118013,-0.014271507,-0.026725899
0.07692,-0.072248464,0.022435253,-0.026642781
0.076921,-0.072378659,-0.03350498,-0.026394818
0.076922,-0.072508597,-0.02712608,-0.026411185
0.076923,-0.072638277,0.079023785,-0.026372444
0.076924,-0.072767699,0.028455858,-0.025869027
0.076925,-0.072896863,-0.109953967,-0.02562275
0.076926,-0.073025767,-0.110482813,-0.025969528
0.076927,-0.073154412,-0.097758261,-0.026318163
0.076928,-0.073282797,-0.056086267,-0.026606396
0.076929,-0.073410922,0.002040886,-0.026709674
0.07693,-0.073538786,-0.021542477,-0.026550062
0.076931,-0.073666389,-0.024618585,-0.026488608
0.076932,-0.07379373,-0.120679438,-0.026426923
0.076933,-0.073920808,-0.082792973,-0.02683704
0.076934,-0.074047624,-0.106867558,-0.027065339
0.076935,-0.074174177,-0.105159583,-0.027412314
0.076936,-0.074300467,-0.08550017,-0.027729852
0.076937,-0.074426492,-0.063612068,-0.027970318
0.076938,-0.074552253,-0.164397276,-0.028114635
0.076939,-0.074677749,-0.019227377,-0.02870265
0.07694,-0.07480298,-0.082908695,-0.028599355
0.076941,-0.074927945,0.058378437,-0.028794188
0.076942,-0.075052644,-0.083133346,-0.028361756
0.076943,-0.075177076,-0.128916289,-0.028589265
0.076944,-0.075301241,-0.106313411,-0.029010568
0.076945,-0.075425138,-0.107880812,-0.029350027
0.076946,-0.075548768,-0.027008915,-0.029661201
0.076947,-0.075672129,-0.104407704,-0.029633399
0.076948,-0.075795221,-0.014249263,-0.029935081
0.076949,-0.075918043,-0.161327615,-0.029815624
0.07695,-0.076040597,-0.0734853,-0.030336428
0.076951,-0.076162879,0.08996241,-0.030534239
0.076952,-0.076284892,-0.044410126,-0.030004848
0.076953,-0.076406633,-0.030765348,-0.030051548
0.076954,-0.076528103,-0.129606713,-0.030026082
0.076955,-0.076649301,-0.083388036,-0.030449109
0.076956,-0.076770226,-0.043724202,-0.030663632
0.076957,-0.076890879,-0.081183111,-0.030692173
0.076958,-0.077011259,-0.054617472,-0.030892342
0.076959,-0.077131364,-0.02953351,-0.030993227
0.07696,-0.077251196,-0.150596653,-0.030987997
0.076961,-0.077370754,-0.104277604,-0.031504184
0.076962,-0.077490036,-0.083484153,-0.031830102
0.076963,-0.077609043,-0.02904545,-0.032007344
0.076964,-0.077727775,-0.075018895,-0.032001942
0.076965,-0.07784623,-0.055216818,-0.03219308
0.076966,-0.077964409,-0.117356401,-0.032270357
0.076967,-0.07808231,-0.221313867,-0.032628715
0.076968,-0.078199935,0.060824717,-0.033436324
0.076969,-0.078317281,-0.146230584,-0.032996908
0.07697,-0.078434349,-0.031198802,-0.033485152
0.076971,-0.078551139,-0.029040911,-0.033449236
0.076972,-0.078667649,-0.086627617,-0.033403203
0.076973,-0.07878388,-0.151812196,-0.033634443
0.076974,-0.078899831,-0.067105393,-0.034150537
0.076975,-0.079015501,-0.208525963,-0.034281112
0.076976,-0.079130891,-0.104396459,-0.035059936
0.076977,-0.079246,-0.127650373,-0.035333902
0.076978,-0.079360827,-0.034905861,-0.035726599
0.076979,-0.079475372,-0.103381193,-0.035698511
0.07698,-0.079589635,-0.053652133,-0.035967797
0.076981,-0.079703615,-0.103188256,-0.036004819
0.076982,-0.079817311,-0.146466441,-0.036290325
0.076983,-0.079930725,-0.129126871,-0.036750786
0.076984,-0.080043854,-0.107090892,-0.037134044
0.076985,-0.080156698,-0.016452151,-0.037425008
0.076986,-0.080269258,-0.052408977,-0.037290514
0.076987,-0.080381533,-0.216679711,-0.037297837
0.076988,-0.080493522,0.007555333,-0.038068078
0.076989,-0.080605226,-0.07591573,-0.037831068
0.07699,-0.080716642,-0.114811516,-0.037980672
0.076991,-0.080827772,-0.146601473,-0.038269099
0.076992,-0.080938615,-0.100832689,-0.038736418
0.076993,-0.08104917,-0.111674447,-0.038987089
0.076994,-0.081159438,-0.03180246,-0.039292898
0.076995,-0.081269416,-0.113354286,-0.039232124
0.076996,-0.081379107,-0.006326649,-0.039544605
0.076997,-0.081488508,-0.053479768,-0.039375931
0.076998,-0.081597619,-0.111392997,-0.039438881
0.076999,-0.081706441,-0.209283669,-0.039711628
0.077,-0.081814972,-0.069244677,-0.040442813
0.077001,-0.081923212,-0.042962657,-0.040555663
0.077002,-0.082031162,-0.236484124,-0.040547352
0.077003,-0.08213882,-0.096510641,-0.041395888
0.077004,-0.082246186,-0.115527258,-0.041624956
0.077005,-0.08235326,-0.169730879,-0.041925453
0.077006,-0.082460041,-0.1195652,-0.042484403
0.077007,-0.082566529,0.018667558,-0.042815659
0.077008,-0.082672724,-0.06396178,-0.042509612
0.077009,-0.082778626,-0.151545318,-0.042557437
0.07701,-0.082884233,-0.09333199,-0.043031327
0.077011,-0.082989545,-0.038880838,-0.043217435
0.077012,-0.083094563,-0.096549694,-0.043146394
0.077013,-0.083199286,-0.075956029,-0.043362141
0.077014,-0.083303712,-0.047551839,-0.043460377
0.077015,-0.083407843,-0.046870316,-0.043431122
0.077016,-0.083511678,-0.098444768,-0.043403175
0.077017,-0.083615216,-0.114560555,-0.043614209
0.077018,-0.083718457,-0.197226755,-0.043876164
0.077019,-0.0838214,-0.068515128,-0.044526689
0.07702,-0.083924045,-0.167891387,-0.044576883
0.077021,-0.084026393,-0.017106324,-0.045085266
0.077022,-0.084128441,-0.023979841,-0.044913899
0.077023,-0.084230191,-0.034178768,-0.044753172
0.077024,-0.084331642,-0.011065541,-0.044677328
0.077025,-0.084432793,-0.125324695,-0.04450221
0.077026,-0.084533643,-0.148042302,-0.044832017
0.077027,-0.084634194,-0.145393048,-0.045257486
0.077028,-0.084734444,-0.16785053,-0.045653924
0.077029,-0.084834393,-0.243649966,-0.046133909
0.07703,-0.08493404,-0.235534348,-0.046966471
0.077031,-0.085033386,-0.167459985,-0.047787435
0.077032,-0.085132429,-0.089835182,-0.048285607
0.077033,-0.08523117,-0.060596034,-0.048444778
0.077034,-0.085329608,-0.134457042,-0.048457906
0.077035,-0.085427743,-0.061019903,-0.048772007
0.077036,-0.085525575,-0.075357657,-0.048761763
0.077037,-0.085623102,-0.154754642,-0.048825163
0.077038,-0.085720326,-0.104953269,-0.049255051
0.077039,-0.085817244,0.015282045,-0.049477682
0.07704,-0.085913858,-0.01222116,-0.049152181
0.077041,-0.086010167,-0.177538495,-0.048919007
0.077042,-0.08610617,-0.062596968,-0.049474187
0.077043,-0.086201867,-0.180519489,-0.04951641
0.077044,-0.086297258,-0.114805112,-0.050102629
0.077045,-0.086392342,-0.058745584,-0.050361201
0.077046,-0.086487119,-0.214117953,-0.05032859
0.077047,-0.086581589,-0.176672558,-0.051017761
0.077048,-0.086675751,0.038266703,-0.051539622
0.077049,-0.086769605,-0.025381522,-0.051091585
0.07705,-0.086863151,-0.096499565,-0.050945774
0.077051,-0.086956389,-0.215975396,-0.051094346
0.077052,-0.087049317,-0.174029649,-0.051836371
0.077053,-0.087141936,-0.117291359,-0.052337557
0.077054,-0.087234246,-0.144838066,-0.052600317
0.077055,-0.087326245,-0.159057827,-0.052986197
0.077056,-0.087417935,-0.059404793,-0.053428505
0.077057,-0.087509313,-0.121054879,-0.053423155
0.077058,-0.087600381,-0.13185065,-0.053676024
0.077059,-0.087691138,-0.181589968,-0.053975329
0.07706,-0.087781583,-0.195469069,-0.05451332
0.077061,-0.087871716,-0.195746775,-0.055129699
0.077062,-0.087961537,-0.05948988,-0.055708636
0.077063,-0.088051045,-0.214421771,-0.055685557
0.077064,-0.08814024,-0.09100369,-0.056353822
0.077065,-0.088229123,-0.158046291,-0.0564803
0.077066,-0.088317691,-0.164484247,-0.056885574
0.077067,-0.088405946,-0.102172929,-0.057304397
0.077068,-0.088493887,-0.21927167,-0.05748082
0.077069,-0.088581514,-0.117232323,-0.058181301
0.07707,-0.088668826,-0.180223851,-0.058360323
0.077071,-0.088755822,-0.165093995,-0.058882982
0.077072,-0.088842504,-0.120627008,-0.059275582
0.077073,-0.088928869,-0.131307761,-0.059540752
0.077074,-0.089014919,-0.24582543,-0.059824076
0.077075,-0.089100652,-0.08794703,-0.060603581
0.077076,-0.089186069,-0.169312964,-0.060630314
0.077077,-0.089271169,-0.179742956,-0.061073042
0.077078,-0.089355952,-0.091154084,-0.061577097
0.077079,-0.089440417,0.022975703,-0.061664447
0.07708,-0.089524565,-0.177584911,-0.061254159
0.077081,-0.089608394,-0.071216561,-0.061738972
0.077082,-0.089691905,-0.184636438,-0.061701842
0.077083,-0.089775098,-0.157416142,-0.062201921
0.077084,-0.089857971,-0.06781415,-0.062601008
0.077085,-0.089940525,-0.032322202,-0.062550582
0.077086,-0.09002276,-0.17471025,-0.062379733
0.077087,-0.090104674,-0.233437015,-0.062823236
0.077088,-0.090186269,-0.202620146,-0.063536078
0.077089,-0.090267543,-0.130522491,-0.064135067
0.07709,-0.090348496,-0.045642516,-0.06438452
0.077091,-0.090429129,-0.119125624,-0.064247675
0.077092,-0.09050944,-0.122031841,-0.064449891
0.077093,-0.090589429,-0.166533711,-0.064631656
0.077094,-0.090669097,-0.143987275,-0.065014504
0.077095,-0.090748442,-0.119082398,-0.065321237
0.077096,-0.090827465,-0.154727876,-0.065507948
0.077097,-0.090906166,-0.091061567,-0.065863095
0.077098,-0.090984543,-0.16998046,-0.065946676
0.077099,-0.091062597,-0.105520164,-0.066387884
0.0771,-0.091140328,-0.109997385,-0.066516563
0.077101,-0.091217734,-0.03438501,-0.066672176
0.077102,-0.091294817,-0.075821956,-0.066493914
0.077103,-0.091371575,-0.102545026,-0.066505715
0.077104,-0.091448009,-0.197112641,-0.066605702
0.077105,-0.091524117,-0.117079944,-0.067127429
0.077106,-0.091599901,-0.061976134,-0.067306466
0.077107,-0.091675359,-0.13067196,-0.067220427
0.077108,-0.091750491,-0.116420528,-0.067479223
0.077109,-0.091825297,-0.138932246,-0.067656852
0.07711,-0.091899777,-0.190468965,-0.067940742
0.077111,-0.091973931,-0.249800797,-0.068435878
0.077112,-0.092047757,-0.129443155,-0.069192715
0.077113,-0.092121257,-0.122966475,-0.069444053
0.077114,-0.092194429,-0.027345594,-0.069630824
0.077115,-0.092267274,-0.141252436,-0.069364361
0.077116,-0.092339791,-0.178954176,-0.069628388
0.077117,-0.09241198,-0.182927932,-0.07005848
0.077118,-0.09248384,-0.164689782,-0.070491418
0.077119,-0.092555372,-0.093403258,-0.070873693
0.07712,-0.092626575,-0.071698737,-0.070942231
0.077121,-0.092697449,-0.115911495,-0.07088019
0.077122,-0.092767994,-0.126272604,-0.071018621
0.077123,-0.092838209,-0.196966811,-0.07120464
0.077124,-0.092908094,-0.157962648,-0.071748205
0.077125,-0.092977649,-0.091707764,-0.072081953
0.077126,-0.093046873,-0.173368836,-0.072141729
0.077127,-0.093115767,-0.138696615,-0.072556823
0.077128,-0.09318433,-0.08344837,-0.072807133
0.077129,-0.093252563,-0.148190387,-0.072792411
0.07713,-0.093320463,-0.128123969,-0.073098674
0.077131,-0.093388032,-0.059056462,-0.073282391
0.077132,-0.09345527,-0.011313722,-0.073148601
0.077133,-0.093522175,-0.17148376,-0.072817147
0.077134,-0.093588748,-0.096831029,-0.073215991
0.077135,-0.093654989,-0.062894769,-0.073260471
0.077136,-0.093720896,-0.071042097,-0.073159114
0.077137,-0.093786471,-0.185973617,-0.073076628
0.077138,-0.093851713,-0.148288675,-0.073535644
0.077139,-0.093916621,-0.114788264,-0.073836334
0.07714,-0.093981195,-0.206244405,-0.073949985
0.077141,-0.094045436,-0.092539593,-0.074492551
0.077142,-0.094109342,-0.056239928,-0.074513435
0.077143,-0.094172914,-0.150793565,-0.074399829
0.077144,-0.094236151,-0.143544948,-0.074683383
0.077145,-0.094299054,0.067814035,-0.074947223
0.077146,-0.094361621,-0.086592186,-0.074231371
0.077147,-0.094423853,-0.03917661,-0.074264757
0.077148,-0.09448575,-0.048969939,-0.074075483
0.077149,-0.094547311,-0.091276106,-0.07390254
0.07715,-0.094608536,0.037667613,-0.073890895
0.077151,-0.094669425,-0.043283112,-0.073332146
0.077152,-0.094729977,-0.096749142,-0.073144004
0.077153,-0.094790193,-0.031004909,-0.073183492
0.077154,-0.094850072,-0.104556456,-0.072901443
0.077155,-0.094909615,-0.090554369,-0.072981179
0.077156,-0.094968819,-0.034556218,-0.072979428
0.077157,-0.095027687,-0.151362364,-0.072725728
0.077158,-0.095086217,-0.182426097,-0.073006429
0.077159,-0.095144409,-0.104382145,-0.073443703
0.07716,-0.095202263,-0.131739647,-0.073495269
0.077161,-0.095259778,0.008570207,-0.073686846
0.077162,-0.095316956,-0.072748644,-0.073254853
0.077163,-0.095373794,-0.091133145,-0.073198885
0.077164,-0.095430294,-0.185845342,-0.073207781
0.077165,-0.095486454,-0.067755878,-0.073665224
0.077166,-0.095542276,-0.066335547,-0.073578633
0.077167,-0.095597758,-0.053406455,-0.073492184
0.077168,-0.0956529,-0.129419366,-0.073314682
0.077169,-0.095707702,-0.086773007,-0.073459379
0.07717,-0.095762165,-0.038189213,-0.073451757
0.077171,-0.095816287,-0.055085142,-0.073223159
0.077172,-0.095870068,-0.042220397,-0.073066734
0.077173,-0.095923509,-0.101213816,-0.072882012
0.077174,-0.095976609,-0.073001598,-0.072970435
0.077175,-0.096029369,-0.135870894,-0.072904103
0.077176,-0.096081787,0.017186598,-0.073146865
0.077177,-0.096133863,-0.152309508,-0.072674021
0.077178,-0.096185598,-0.013912777,-0.072964638
0.077179,-0.096236991,-0.106868569,-0.072628506
0.07718,-0.096288043,0.005129052,-0.072774172
0.077181,-0.096338752,-0.01719515,-0.072351195
0.077182,-0.096389119,-0.064065512,-0.072039671
0.077183,-0.096439143,-0.109347817,-0.071948417
